GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),SOC(RAW)(%),*?Engine Oil Pressure(psi),*?Engine Oil Temp(°F),*?Engine Torque(Nm),*?Fuel Level(%),*?Oil Life(%),*HPCM1 19 42(V),*HPCM1 19 A1(V),*HPCM1 1C 2F(V),*HPCM1 1C 30(V),*HPCM1 1C 36(V),*HPCM1 1C 37(V),*HPCM1 24 11(V),*HPCM1 24 14(V),*HPCM1 24 16(V),*HPCM1 24 17(V),*HPCM1 24 29(V),*HPCM1 24 2B(V),*HPCM1 24 2C(V),*HPCM1 24 34(V),*HPCM1 24 87(V),*HPCM1 28 78(V),*HPCM1 28 81(V),*HPCM1 28 82(V),*HPCM1 28 83(V),*HPCM1 28 84(V),*HPCM1 28 85(V),*HPCM1 28 86(V),*HPCM1 28 AF(V),*HPCM1 28 B0(V),*HPCM1 28 BC(V),*HPCM1 28 BD(V),*HPCM1 28 BE(V),*HPCM1 28 E8(V),*HPCM1 40 D0(V),*HPCM2 13 AF(V),*HPCM2 40 E7(V),*HPCM2 41 B2(V),*HPCM2 41 B4(V),*HPCM2 41 B6(V),*HPCM2 41 B7(V),*HPCM2 43 2B(V),*HPCM2 43 2D(V),*HPCM2 43 2E(V),*HPCM2 43 56(V),*HPCM2 43 58(V),*HPCM2 43 5A(V),*HPCM2 43 5D(V),*HPCM2 43 6B(V),*HPCM2 43 6C(V),*HPCM2 43 6D(V),*HPCM2 43 6E(V),*HPCM2 43 6F(V),*HPCM2 43 73(V),*HPCM2 43 74(V),*HPCM2 43 7D(V),*HPCM2 43 7E(V),*HPCM2 43 7F(V),*HPCM2 43 B0(V),*HPCM2 43 BB(V),*HPCM2 82 B2(V),*HPCM2 82 B5(V),*HPCM2 82 B7(V),*HPCM2 83 34(V),*HPCM2 83 5A(V),*HPCM2 83 5C(V),*HPCM2 90 5C(V),*HPCM2 HV Battery Temp (V),*HPCM2 Obboard Charger Voltage(V),*HPCM2 OnBoard Charger Current Amps(A),*HPCM2 Outside Temp Filtered 1F(V),*HPCM2 Outside Temp Raw(V),*HPCM2 Power Eletronics Cooling Temp(°F),*master Commanded Throttle Pos(%),*master Control Module Voltage mode22(V),*master Distance Travel since code cleared(miles),*master Distance Travel with MIL On(miles),*master ECM 11 31  B1(B1),*master ECM 15 64  B1(B1),*master ECM 15 70  B1(B1),*master ECM 15 71  B1(B1),*master ECM 15 72  B1(B1),*master ECM 15 73  B1(B1),*master ECM 1A 2D  B1(V),*master ECM 20 3F  B1(B1),*master ECM 20 7E  B1(B1),*master ECM 28 10  B1(B1),*master ECM Amb Temp(°F),*master Engine Coolant Temp(°F),*master Engine RPM(rpm),*master Engine Torque(Nm),*master Engine Torque m1(Nm),*master Engine Torque m1%(%),*master Hybrid Pack Remaining (SOC)(%),*master Intake Air Temp IAT(°F),*master Intake Manifold Press(psi),*master Spark Advance(Deg),*master Speed(km/hr),*SOC(RAW)(%),*SOC(USABLE)(%),*Tran TCM  19 40(°F),*Tran TCM  19 41 1byte(V),*Tran TCM  19 9E 1byte(V),*Tran TCM  19 D4 1byte(V),*Tran TCM  1A 18 1byte(V),*Tran TCM  1A 1F 1byte(V),*Tran TCM  28 51 1byte(V),*Tran TCM  28 52 1byte(V),*Tran TCM  28 53 1byte(V),*Tran TCM  28 54 1byte(V)
Sat Jan 05 15:55:13 MST 2013,05-Jan-2013 15:52:50.426,-104.86746019,39.0758877,0.0,3.6055512,2087.699951171875,213.3,0.04086104,1.14410925,9.61596584,0.00614327,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:55:38 MST 2013,05-Jan-2013 15:53:14.671,-104.86746017,39.07588766,0.0,3.6055512,2087.699951171875,213.3,-0.08172209,1.07600749,9.69768715,0.01365244,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:56:02 MST 2013,05-Jan-2013 15:53:39.100,-104.86746019,39.07588762,0.0,3.6055512,2087.699951171875,213.3,0,1.18497026,9.57510471,0.00250143,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:56:26 MST 2013,05-Jan-2013 15:54:03.142,-104.86746017,39.07588765,0.0,3.6055512,2087.699951171875,213.3,0,1.14410925,9.65682697,0.01027071,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:56:50 MST 2013,05-Jan-2013 15:54:27.395,-104.86746023,39.07588765,0.0,3.6055512,2087.699951171875,213.3,0,1.14410925,9.65682697,0.01027071,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:57:15 MST 2013,05-Jan-2013 15:54:52.273,-104.86746031,39.0758876,0.0,4.2426405,2087.699951171875,213.3,0,1.14410925,9.61596584,0.00613451,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:57:39 MST 2013,05-Jan-2013 15:55:15.798,-104.86746035,39.07588757,0.0,3.6055512,2087.699951171875,213.3,0,1.14410925,9.65682697,0.01027071,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:58:03 MST 2013,05-Jan-2013 15:55:40.327,-104.86746044,39.07588756,0.0,3.6055512,2087.699951171875,213.3,0.04086104,1.14410925,9.61596584,0.00614327,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:58:28 MST 2013,05-Jan-2013 15:56:05.156,-104.86746055,39.0758876,0.0,3.6055512,2087.699951171875,213.3,0.04086104,1.22583127,9.61596584,0.00716209,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:58:53 MST 2013,05-Jan-2013 15:56:29.511,-104.86746061,39.07588765,0.0,3.6055512,2087.699951171875,213.3,0.04086104,1.18497026,9.57510471,0.00251025,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:59:18 MST 2013,05-Jan-2013 15:56:55.187,-104.86746064,39.07588761,0.0,3.6055512,2087.699951171875,213.3,-0.04086104,1.14410925,9.65682697,0.01027942,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 15:59:44 MST 2013,05-Jan-2013 15:57:20.756,-104.8674607,39.07588762,0.0,5.0,2087.699951171875,213.3,0.04086104,1.14410925,9.61596584,0.00614327,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:00:12 MST 2013,05-Jan-2013 15:57:48.913,-104.86746076,39.07588769,0.0,5.0,2087.699951171875,213.3,0.04086104,1.1168685,9.65682697,0.0099566,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:00:39 MST 2013,05-Jan-2013 15:58:15.578,-104.86746078,39.07588771,0.0,6.708204,2087.699951171875,213.3,0.04086104,1.14410925,9.7249279,0.01717347,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:01:05 MST 2013,05-Jan-2013 15:58:42.139,-104.86746085,39.07588773,0.0,6.708204,2087.699951171875,213.3,0.04086104,1.14410925,9.61596584,0.00614327,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:01:31 MST 2013,05-Jan-2013 15:59:07.884,-104.8674609,39.07588772,0.0,6.708204,2087.699951171875,213.3,0.04086104,1.1168685,9.65682697,0.0099566,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:01:57 MST 2013,05-Jan-2013 15:59:33.416,-104.86746095,39.07588772,0.0,4.472136,2087.699951171875,213.3,0,1.14410925,9.69768715,0.01440704,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:02:22 MST 2013,05-Jan-2013 15:59:58.423,-104.86746104,39.07588774,0.0,3.6055512,2087.60009765625,213.3,0.10896278,1.1168685,9.57510471,0.00173575,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:02:47 MST 2013,05-Jan-2013 16:00:23.922,-104.86746107,39.07588769,0.0,3.6055512,2087.60009765625,213.3,0.04086104,1.14410925,9.65682697,0.01027942,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:03:12 MST 2013,05-Jan-2013 16:00:48.488,-104.86746107,39.07588767,0.0,2.828427,2087.60009765625,213.3,0.04086104,1.14410925,9.61596584,0.00614327,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:03:37 MST 2013,05-Jan-2013 16:01:13.366,-104.86746109,39.07588767,0.0,2.828427,2087.60009765625,213.3,0.04086104,1.1168685,9.57510471,0.00168175,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:04:02 MST 2013,05-Jan-2013 16:01:38.727,-104.8674611,39.07588765,0.0,2.828427,2087.60009765625,213.3,0.04086104,1.1168685,9.61596584,0.00581908,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:04:27 MST 2013,05-Jan-2013 16:02:03.125,-104.86746113,39.07588766,0.0,2.828427,2087.60009765625,213.3,0,1.14410925,9.61596584,0.00613451,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:04:51 MST 2013,05-Jan-2013 16:02:27.849,-104.86746112,39.07588759,0.0,3.6055512,2087.60009765625,213.3,-0.04086104,1.1168685,9.7249279,0.01685286,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:05:15 MST 2013,05-Jan-2013 16:02:51.755,-104.86746111,39.07588746,0.0,4.2426405,2087.60009765625,213.3,0.08172209,1.1168685,9.61596584,0.00584543,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:05:40 MST 2013,05-Jan-2013 16:03:16.316,-104.86746106,39.07588743,0.0,4.2426405,2087.60009765625,213.3,0.04086104,1.1168685,9.61596584,0.00581908,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:06:04 MST 2013,05-Jan-2013 16:03:40.671,-104.86746105,39.07588739,0.0,4.2426405,2087.60009765625,213.3,0.04086104,1.1168685,9.65682697,0.0099566,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:06:29 MST 2013,05-Jan-2013 16:04:05.324,-104.867461,39.07588732,0.0,3.6055512,2087.60009765625,213.3,-0.04086104,0.9942854,9.65682697,0.0085988,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:06:54 MST 2013,05-Jan-2013 16:04:29.963,-104.86746102,39.07588726,0.0,3.6055512,2087.60009765625,213.3,0.04086104,1.1168685,9.61596584,0.00581908,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:07:18 MST 2013,05-Jan-2013 16:04:54.672,-104.867461,39.07588725,0.0,5.0,2087.60009765625,213.3,0.04086104,1.14410925,9.61596584,0.00614327,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:07:43 MST 2013,05-Jan-2013 16:05:19.192,-104.867461,39.07588723,0.0,5.0,2087.60009765625,213.3,0,1.1168685,9.69768715,0.01408553,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:08:08 MST 2013,05-Jan-2013 16:05:43.906,-104.867461,39.07588722,0.0,5.0,2087.60009765625,213.3,0.04086104,1.1168685,9.65682697,0.0099566,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,241025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,50,11.45798111,0,0,71.37255096,0.76904655,59,0,0,0,0,0,0,0,0,0
Sat Jan 05 16:08:24 MST 2013,05-Jan-2013 16:05:59.957,-104.86746102,39.07588721,0.0,5.0,2087.60009765625,213.3,0,1.1168685,9.61596584,0.00581026,-,0,44.59999847,-,38.82352829,-,0,0,0,0,0,0,0,0,0,0,5088,0,0,88,0,0,0,0,0,0,0,0,16039,16039,0,0,0,0,0,0,0,0,0,0,0,243025,221002,0,0,0,0,0,0,0,0,0,0,0,144001,2000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,42,45,34.70000076,18.43137169,0,4006.6015625,0,0,0,0,0,0,0,107255,0,0,0,35.59999847,46.40000153,0,0,-,-,71.37255096,48.20000076,11.45798111,0,0,71.37255096,0.76904655,57.20000076,0,0,0,0,0,0,0,0,0
